index,perplexity
74009326,0.03125
10989376,0.0
100585116,0.0
8068732,0.0
81539326,0.03125
64760916,0.0
30265895,0.0
76256765,0.0
105678160,0.0
131674720,0.0
75657890,0.03125
6773206,0.03125
51500628,0.0
30344243,0.03125
120910251,0.03125
87598337,0.03125
80214534,0.0
129633324,0.0
24579345,0.09375
108296021,0.0
18710215,0.09375
39762947,0.03125
18810984,0.0625
129887145,0.0
56766069,0.03125
30992090,0.0
17424669,0.03125
85876207,0.0
4236837,0.0
129644404,0.0
28559644,0.0
94602722,0.0
7595536,0.0
138624253,0.03125
121570514,0.0
117480688,0.03125
14726435,0.0625
100661096,0.0
132753724,0.0
19211383,0.0
53551980,0.0
117767665,0.0
14409317,0.0
144563087,0.0
136243599,0.0
68564317,0.0
64731486,0.03125
43016377,0.0
136641194,0.0
31656975,0.09375
30313822,0.0625
19769103,0.0
40668294,0.0
44367668,0.0
97279091,0.0
121277012,0.0
20488862,0.0
141966572,0.0
97653708,0.0
135051128,0.03125
94795788,0.0
40663672,0.03125
96814810,0.0625
93159585,0.09375
134728966,0.0
92875263,0.0
197916,0.0
59136088,0.03125
145582629,0.0
97052736,0.0
3056452,0.0
5173110,0.0
145144290,0.0
74992295,0.0
24636042,0.0
10194423,0.0
46165051,0.03125
28633319,0.0
140605357,0.0
8228426,0.03125
95552142,0.03125
35223736,0.0
25050753,0.0625
55684586,0.03125
93316186,0.03125
119542421,0.03125
93836387,0.0
14462957,0.0
24771953,0.0
126887262,0.0
55974884,0.0625
18888359,0.0
102287151,0.0
144888604,0.0
13142870,0.0
131761801,0.03125
22086555,0.0
28923167,0.0
22006458,0.0
60292370,0.0625
86736454,0.34375
59320937,0.0
117934264,0.0
61270398,0.0
104530010,0.03125
13570720,0.0
113636970,0.0
106507968,0.0
63090416,0.0
51417570,0.5
114566826,0.03125
83079641,0.03125
65202906,0.0
82126396,0.03125
60080924,0.0
99097065,0.0
82799167,0.09375
26808754,0.0
120258654,0.0
60213523,0.0625
41990210,0.0
131317070,0.0
46744436,0.03125
66593414,0.0
49502499,0.0
79660581,0.0
5043046,0.03125
69214316,0.0
6804053,0.03125
77062449,0.09375
6993403,0.03125
139023149,0.09375
114170590,0.0
79942144,0.0
105099751,0.03125
52002386,0.09375
564231,0.03125
113011061,0.03125
92633154,0.0625
3531064,0.0
134973523,0.25
139212043,0.03125
96235929,0.0
88909371,0.03125
138650535,0.09375
113485072,0.03125
141006062,0.0
1572838,0.03125
42311158,0.0
124315764,0.125
43564763,0.0
71230321,0.125
22186341,0.0
47100198,0.03125
120752788,0.0
38671259,0.03125
111472510,0.03125
106064041,0.0
79406962,0.03125
115271549,0.0625
33375770,0.0
35051630,0.0
46009086,0.09375
31753826,0.0
94425756,0.03125
71928157,0.0625
144843313,0.0625
5050719,0.125
405489,0.03125
58858333,0.4375
95551907,0.03125
116738749,0.0
51451222,0.09375
116350672,0.03125
19316568,0.03125
11916639,0.09375
114805075,0.03125
59173727,0.0625
116545693,0.0
26370419,0.0625
74517008,0.03125
1551720,0.03125
16581672,0.0
34134785,0.0
72575193,0.03125
23632453,0.0625
118826599,0.0
111947865,0.0
51882063,0.125
91259157,0.03125
105525540,0.09375
61970021,0.0
103829075,0.0
120446488,0.0
95771780,0.09375
63431427,0.25
146038353,0.0625
18134832,0.03125
13317604,0.03125
4640596,0.0625
113487081,0.09375
88315758,0.03125
117227032,0.3125
84697967,0.21875
125928944,0.03125
50262510,0.03125
32337737,0.5
128655982,0.03125
115315668,0.0625
130481415,0.0625
108366733,0.0
37415006,0.0
54143628,0.0625
66836344,0.09375
49457133,0.03125
49582610,0.0
5819808,0.28125
130072854,0.0
126998207,0.0625
90088578,0.09375
42502103,0.09375
19540092,0.09375
132197985,0.03125
101765075,0.03125
46334289,0.0625
132095109,0.09375
39813733,0.03125
31639318,0.03125
59151716,0.15625
88277203,0.03125
32142420,0.0
136922581,1.0
68445441,0.0625
32584798,0.0625
78020537,0.0
143855062,0.09375
125962734,0.03125
59470016,0.0
10738191,0.09375
125335237,0.09375
87754948,0.0
5489391,0.0
127348043,0.6875
27775275,0.03125
107395460,0.25
131803695,0.0
81333468,0.0
16529631,0.0
57936253,0.03125
30910211,0.09375
121593991,0.0
60923458,0.0
129108661,0.0
62014419,0.0
66040103,0.0
41542336,0.0
86101332,0.03125
145420311,0.03125
92256218,0.0
83394668,0.0
9023241,0.0
30317519,0.03125
120460151,0.0
57704043,0.0
6309193,0.0
129797987,0.0
127777351,0.0625
2441489,0.03125
52854009,0.0
118700285,0.0
141422829,0.0
55406578,0.0
106073219,0.0
68035092,0.0
86939792,0.0
27003252,0.03125
42724366,0.03125
87001385,0.0
64104074,0.0
25568031,0.0625
2578028,0.03125
57121288,0.0625
78208220,0.03125
3717591,0.0625
8692629,0.0
62381121,0.0625
19308530,0.0
98557956,0.03125
47095932,0.03125
86110863,0.0
110069835,0.0
36034845,0.125
35972670,0.0625
127635703,0.0625
14749278,0.0
140747210,0.03125
116568823,0.0
21057192,0.03125
87947236,0.03125
49094182,0.0625
129151576,0.09375
6135497,0.0
24720956,0.0
51510,0.03125
104181911,0.0
33813294,0.0625
146229754,0.0
88615538,0.03125
55887890,0.0
58856855,0.0
35535677,0.03125
37381604,0.03125
82133131,0.0
125269978,0.0
50984535,0.0
45745258,0.0
64766383,0.03125
98693550,0.0
92940240,0.0
18528989,0.03125
18922964,0.03125
86959366,0.0
56253321,0.0
37877851,0.0
69050838,0.34375
93744271,0.0625
9820441,0.0625
128062118,0.0
13685459,0.0625
99860630,0.03125
69929617,0.0
35379298,0.0
15641645,0.03125
45581997,0.0625
18036296,0.0
39445565,0.03125
90030177,0.0
104923050,0.0
90705155,0.0
53893937,0.03125
134569939,0.03125
89129147,0.03125
141690985,0.03125
3761505,0.03125
65138290,0.09375
126638168,0.03125
21171922,0.0
107844443,0.03125
82513618,0.0
17073261,0.03125
64981669,0.0
143940787,0.03125
19632952,0.0
10340794,0.0
28111220,0.0625
140134550,0.03125
111650173,0.0
45098898,0.0625
36293661,0.0
1026876,0.03125
36284497,0.09375
113529339,0.0
62951111,0.0
86938771,0.0
131204553,0.0
87140359,0.0
97523847,0.0
108774226,0.0
30468640,0.0
48143917,0.0
24788267,0.0
47786244,0.0
21735967,0.15625
102806788,0.0
36157931,0.21875
79767177,0.09375
85380091,0.0
141054236,0.0625
126154936,0.03125
15946646,0.03125
14734429,0.0
10599588,0.0
67042300,0.03125
78834215,0.0
14403409,0.0625
100116326,0.0625
114601220,0.03125
112073414,0.03125
126444261,0.09375
78260839,0.03125
84506872,0.03125
106611580,0.0
35170168,0.15625
129736640,0.5625
88570302,0.0625
128693721,0.03125
55352321,0.03125
120581603,0.0625
94495129,0.125
63675638,0.0625
6578842,0.03125
7706962,0.03125
45113467,0.0
26178544,0.0
10123457,0.03125
125562379,0.0
6132348,0.0
31471689,0.0625
32074436,0.0625
102360618,0.0
119147262,0.0625
90865841,0.03125
11830224,0.0
122673383,0.09375
136474973,0.125
9175564,0.0625
5066763,0.0
49094615,0.0
25506640,0.0
117092865,0.03125
59047143,0.0625
143996088,0.0
64685419,0.0
112264919,0.0
68689348,0.03125
42333136,0.0625
8938110,0.0
107105906,0.0
131968013,0.0
69933797,0.28125
9247343,0.0
69906981,0.03125
9092596,0.09375
17956907,0.0
126309350,0.0
3639851,0.0
35553212,0.0
103678185,0.0
1797986,0.0
16341682,0.0625
135504669,0.03125
49254705,0.0
25285251,0.0
82967215,0.0
84467407,0.09375
102088335,0.03125
77318470,0.03125
82114724,0.0
116930716,0.1875
44481868,0.03125
20839555,0.125
101536620,0.0
79008613,0.0
74765020,0.15625
97912255,0.125
27332897,0.1875
32165805,0.25
48030989,0.0625
69100455,0.0
47010747,0.09375
119470440,0.03125
35769243,0.0
108412203,0.03125
51384528,0.03125
2455172,0.0
70691809,0.15625
55655923,0.09375
87363566,0.03125
104020966,0.1875
142648130,0.0
10945987,0.125
98712565,0.03125
48192181,0.0
104335630,0.1875
70778509,0.125
146101623,0.0
12491612,0.125
47987933,0.25
135212424,0.03125
41576409,0.03125
2211121,0.125
85563082,0.09375
117965875,0.03125
88858720,0.0
86303608,0.0
52499734,0.03125
90176616,0.03125
127920908,0.0
105108793,0.09375
6002228,0.0625
29122841,0.0625
120036709,0.0
124733445,0.09375
13156570,0.03125
61104696,0.125
113617380,0.0625
37208190,0.0
39382645,0.28125
72660419,0.0625
47583876,0.0
45582835,0.0
74217262,0.0625
17025045,0.09375
136291659,0.03125
14523263,0.0625
62807314,0.0
69868980,0.03125
124101012,0.0
92296259,0.09375
2603237,0.09375
3489393,0.03125
73686493,0.03125
24691656,0.0625
15694703,0.0
7929561,0.03125
39585266,0.46875
94824231,0.0
113995747,0.125
90046857,0.0625
140217936,0.125
68766144,0.0
119290754,0.0
135049814,0.15625
66142202,0.0
62181472,0.09375
16646768,0.125
6888572,0.03125
85285085,0.0
130942977,0.0625
129792409,0.15625
88116904,0.15625
78935041,0.0625
42379915,0.15625
69335693,0.03125
112595140,0.0
35568726,0.09375
519778,0.0625
105810753,0.0
91828506,0.0
3115555,0.0
128814024,0.15625
103529415,0.0625
12397280,0.09375
107034831,0.03125
89207563,0.03125
30179685,0.0
57858263,0.0625
110130608,0.0
140769428,0.0
97639459,0.03125
64618095,0.09375
8172886,0.125
53171056,0.0
110694174,0.0
58823721,0.03125
65989147,0.0
19723328,0.0
102178389,0.0625
112860166,0.0
85930186,0.03125
81848948,0.28125
75822488,0.09375
22806148,0.125
43003783,0.03125
22643988,0.0
14976955,0.03125
133549897,0.0
41552461,0.0
32178048,0.0625
2634537,0.28125
133259832,0.03125
31479459,0.0
59877342,0.03125
56097173,0.0
119953715,0.0
136320360,0.0
133044880,0.03125
68201583,0.0625
53153366,0.0
26200613,0.0
126716561,0.0
141952289,0.0
133703594,0.5
102119758,0.09375
53840703,0.03125
74229768,0.0625
127474845,0.1875
100647731,0.0625
65626741,0.0
119179647,0.09375
59099041,0.125
112976075,0.0
12944674,0.0
127842472,0.0
62631057,0.0625
90965450,0.03125
58197633,0.0
3030522,0.03125
21105806,0.0625
6090484,0.0625
7095600,0.03125
76468519,0.03125
144934273,0.0
94544825,0.25
40096480,0.125
19698755,0.0625
123697760,0.0625
130259094,0.15625
117376219,0.0
16973723,0.0625
139286431,0.09375
144319948,0.3125
83185043,0.0
120617131,0.09375
133876055,0.125
76606548,0.03125
67467667,0.0625
7304439,0.125
120895572,0.0625
41913542,0.03125
23643725,0.125
43713819,0.0
133579398,0.0625
97209420,0.03125
18253087,0.0
126894208,0.03125
37138008,0.1875
50236924,0.125
123437064,0.0
53599592,0.1875
87333082,0.09375
97799304,0.0
44012482,0.03125
134240394,0.09375
88578078,0.03125
110679752,0.03125
7409806,0.0625
144903766,0.96875
19955406,0.0
104434609,0.125
110537391,0.03125
27973245,0.03125
50371995,0.0
112138120,0.0625
110461189,0.0
127827756,0.03125
29179010,0.0
60754195,0.0625
74933071,0.0
137045554,0.0
109216903,0.03125
24233958,0.0625
56493472,0.0
88589222,0.09375
5553938,0.0625
5261707,0.0
134949983,0.15625
139163889,0.03125
123415578,0.03125
97942584,0.0
78281991,0.125
97324660,0.0625
32051833,0.0625
54628718,1.0
112383814,0.09375
62234224,0.03125
6709030,0.0
42756442,0.0
20181607,0.125
81197298,0.0625
101948136,0.09375
113515221,0.09375
55388882,0.0625
59519064,0.0625
98276053,0.09375
24548196,0.03125
85829988,0.0
116702997,0.03125
79801759,0.0625
75052653,0.0
28874226,0.09375
97615951,0.03125
30821517,0.0625
134573706,0.03125
13376054,0.03125
2728383,0.0
24701254,0.03125
89697051,0.125
32965957,0.09375
102320663,0.0
136803018,0.1875
37808810,0.0
137197580,0.0
130343126,0.0
125025618,0.0
101879048,0.0625
12992773,0.03125
93470781,0.03125
56600513,0.09375
60216541,0.0
43055048,0.0
25522574,0.0
21973524,0.0
114393939,0.1875
24025691,0.03125
139455285,0.03125
120128673,0.09375
20194923,0.09375
129770558,0.125
57853100,0.15625
142448042,0.03125
32244090,0.4375
19519824,0.0625
118338298,0.3125
96427311,0.0625
93628886,0.0
115419574,0.25
5759183,0.125
137045078,0.0
126477979,0.0
117260672,0.0
85406959,0.125
60102172,0.0625
77609927,0.03125
51832055,0.0
70165804,0.03125
24083496,0.09375
52348261,0.03125
50796300,0.1875
71174896,0.0
5939020,0.0625
58436698,0.0
103935877,0.125
92676804,0.0
107488427,0.0
75276153,0.0625
33490390,0.0625
56944867,0.0625
21834898,0.0625
130583141,0.09375
57864343,1.0
12734698,0.0
38437735,0.03125
143865412,0.875
60605079,0.09375
47746685,0.03125
115835499,0.0
5300222,0.0
61498815,0.125
57657483,0.09375
94774060,0.0
63805724,0.03125
139915591,0.03125
117641549,0.09375
6127611,0.0625
142239117,0.21875
95466234,0.03125
75932424,0.03125
27482294,0.03125
85050381,0.0
128429927,0.09375
85863716,0.03125
137124877,0.0625
511547,0.0
97821107,0.09375
43142063,0.0
115315189,0.125
6312563,0.03125
142072217,0.03125
88985005,0.0
130869864,0.21875
122851057,0.15625
143051942,0.03125
59494441,0.03125
98163086,0.0
80634746,0.03125
142634115,0.125
114522036,0.0
70568559,0.09375
24271677,0.0
67589163,0.03125
112816399,0.125
113171507,0.21875
39254539,0.0
75967854,0.0
75211588,0.09375
114114766,0.0
124461404,0.03125
44514472,0.0625
141070011,0.0625
35753885,0.03125
134710448,0.03125
142363797,0.375
44804816,0.0
135093804,0.0625
72292528,0.03125
4474479,0.0
75157625,0.03125
54390744,0.0625
9997804,0.09375
84975538,0.0625
56396144,0.09375
128530756,0.0
136891443,0.03125
123420495,0.0625
37220362,0.0
96659211,0.03125
98044144,0.03125
4499386,0.0625
114578375,0.125
58096927,0.0625
113773530,0.03125
38957666,0.0625
117298307,0.0
96851052,0.0625
30126372,0.03125
7689554,0.0625
113166414,0.03125
54040624,0.0
2992742,0.15625
39901784,0.0
119008803,0.03125
81972446,0.03125
52876607,0.0
121486228,0.21875
92483120,0.0
31041186,0.0
3905357,0.03125
100166357,0.0
42058465,0.0
100317343,0.125
122704761,0.0625
130385104,0.0
84612323,0.0625
85906085,0.0625
115325225,0.0625
78279626,0.0625
44157902,0.125
66921132,0.6875
17434629,0.25
60790595,0.09375
65018816,0.0
29338518,0.0
144425034,0.0
117781241,0.0625
10033528,0.0
23506837,0.0625
101329248,0.03125
77931367,0.09375
90943477,0.09375
75239827,0.0
81324387,0.03125
76170683,0.03125
133980161,0.0
38409459,0.125
109022260,0.09375
94639079,0.03125
103539435,0.0
120000658,0.09375
93416645,0.21875
52495736,0.09375
121860663,0.09375
58560395,0.0
29352078,0.03125
100852473,0.03125
90196449,0.03125
116472142,0.0
50367029,0.09375
82545326,0.0
61608518,0.03125
117933040,0.15625
99832325,0.03125
32350275,0.03125
36926091,0.0
41559915,0.09375
49849738,0.0
70337491,0.09375
51712807,0.0
58258986,0.03125
134960463,0.0
2799450,0.0
132567590,0.0625
5916481,0.0
28965353,0.03125
133673148,0.0
9021978,0.0625
84358775,0.0
63217963,0.0
1758603,0.0625
98174210,0.0625
19549901,0.0
92946670,0.0
84870961,0.0
53455685,0.03125
44349883,0.0
98503335,0.0
108055291,0.0
56695590,0.0
30643960,0.03125
110149339,0.0
105298599,0.0
135062781,0.0
38029897,0.0
145762256,0.03125
122565839,0.0
103196042,0.0
105257728,0.0
3382010,0.09375
76046128,0.0
58827616,0.0
2214241,0.03125
116065927,0.0
103773680,0.0
58957657,0.09375
61018457,0.0
6892720,0.0
1583301,0.0
116911616,0.0
113238013,0.125
139896655,0.03125
137194577,0.28125
145100034,0.0
89811754,0.21875
2264230,0.0
118531439,0.0
122531873,0.0
59636817,0.0
64574385,0.03125
87361286,0.0625
94138827,0.125
99617176,0.0
70107718,0.0
48460713,0.03125
39176109,0.0
22980335,0.03125
85022087,0.03125
89332028,0.03125
142871572,0.0
16972879,0.03125
109125326,0.0
32094920,0.0
143828975,0.0
38439176,0.0
13051435,0.0
804292,0.03125
117781152,0.0
141064024,0.0
44878558,0.0
105825208,0.34375
92920287,0.03125
122323725,0.0
141320941,0.0
138973581,0.0
67383686,0.0
90657970,0.0
103943685,0.0625
136924222,0.0625
124503893,0.0
6851486,0.0625
2745105,0.0
78056151,0.0
31816402,0.0
47629339,0.0
68540207,0.0
118533969,0.0
53617160,0.03125
42356517,0.0
113581084,0.0
141048142,0.0
8778413,0.0
103636003,0.0625
48606977,0.0
86815177,0.0
117750588,0.0
114566919,0.0
35858826,0.0
102697576,0.125
94467674,0.0
122265163,0.03125
103152795,0.1875
132457308,0.0
122152717,0.0
90595773,0.0
45613095,0.03125
62210554,0.0
141088076,0.03125
72421599,0.0
123435090,0.0
85464581,0.03125
67776027,0.0
51401120,0.0
55582623,0.03125
71969241,0.03125
109725426,0.03125
79533140,0.0
105916827,0.0
5490292,0.09375
16748722,0.0
1680591,0.65625
125248145,0.0
60616255,0.0
58969820,0.03125
112272378,0.03125
64700722,0.0
69985756,0.0625
118137785,0.03125
565312,0.0625
111506118,0.0
38170527,0.0625
123078164,0.0
79878635,0.0
69075566,0.0
32034777,0.03125
126151137,0.0
55113002,0.0
37525186,0.03125
33074601,0.03125
71772830,0.09375
79149429,0.0625
48828323,0.0625
43870080,0.0625
119916459,0.03125
34324894,0.0625
68319534,0.0
70567677,0.0625
138504392,0.0625
114237046,0.09375
28819910,0.0625
4364968,0.0
51389876,0.0
76532457,0.0
62746884,0.0
115133139,0.21875
92290406,0.0625
9040865,0.0625
107603668,0.0
124057101,0.0
125037473,0.0
137442877,0.0
94969589,0.0
32369598,0.0625
55236675,0.09375
145797082,0.03125
42254477,0.1875
89337412,0.09375
44329060,0.0
146222701,0.03125
112676634,0.0
8967031,0.03125
101277861,0.125
33622264,0.09375
138279503,0.03125
7920322,0.0
111440882,0.0
120693379,0.03125
73805513,0.0
52144426,0.03125
16159897,0.03125
48746082,0.125
55059122,0.0
133908260,0.0
130702385,0.0625
123096781,0.03125
1110010,0.15625
96269301,0.125
58830492,0.0
95434531,0.03125
7645341,0.65625
5830083,0.03125
62006871,0.0625
74609345,0.0
96406430,0.125
132245969,0.0
133356679,0.03125
57833356,0.03125
20760557,0.03125
18607341,0.0625
71848080,0.125
11645157,0.0625
3977147,0.0625
85762248,0.09375
107833576,0.0625
71550447,0.03125
63140152,0.03125
145384005,0.03125
33438501,0.03125
73209911,0.15625
99073044,0.0625
43905461,0.0
86427895,0.03125
89903664,0.09375
133033598,0.0
87958507,0.0
142169827,0.0
58292375,0.15625
85030420,0.03125
85419136,0.03125
29572295,0.0
28297795,0.125
98619442,0.0
128590249,0.03125
38055438,0.03125
2488921,0.03125
62430524,0.03125
112355262,0.0625
103801021,0.03125
61417708,0.0
86029949,0.21875
64861267,0.09375
124066209,0.5625
129817150,0.0625
90088932,0.03125
64731779,0.09375
67139610,0.03125
108695477,0.03125
35445043,0.0
80232523,0.0
44988518,0.375
130872811,0.0
78225186,0.09375
103009737,0.03125
5025956,0.0
44186783,0.15625
648186,0.0625
92423936,0.03125
32234020,0.03125
96818133,0.03125
117413908,0.09375
58636063,0.125
83346568,0.1875
5099426,0.03125
57865060,0.03125
25020554,0.28125
74088823,0.0625
56974314,0.03125
118180717,0.03125
71443237,0.0
77300829,0.03125
11302990,0.0
108680632,0.0625
13210579,0.0
66439443,0.03125
27695679,0.03125
26325249,0.03125
134766102,0.0
94999260,0.03125
80481007,0.0
19017206,0.0
16668920,0.09375
124087955,0.0
38708281,0.0
36962659,0.0
38564463,0.0
135121122,0.0
70983717,0.0
53481944,0.0
145661219,0.0
146085569,0.0
142163569,0.03125
110161441,0.03125
114051705,0.0625
78431035,0.03125
7765398,0.0
91883795,0.0
46526595,0.0
80687955,0.0
112026488,0.0
119826354,0.0
72053853,0.0625
113421865,0.03125
111486748,0.0
79474586,0.0
16697406,0.03125
120387888,0.0
28304110,0.0625
132315589,0.0
49241271,0.1875
104217408,0.0625
53943783,0.0
36329900,0.0
46340231,0.0
55276537,0.0
73252449,0.0
81119145,0.28125
110753100,0.0
28332043,0.03125
91859213,0.0
104007793,0.0
92666536,0.0
2391636,0.0625
12550008,0.03125
29115655,0.03125
35391636,0.0
21912142,0.0
51998737,0.03125
98159317,0.0
60026549,0.0
32269575,0.0
23632156,0.0
4425200,0.03125
88230298,0.0
110676100,0.0625
60245086,0.0
45180653,0.0
6706925,0.0
134759286,0.0
140860821,0.0
48873746,0.03125
117710603,0.0
32344081,0.0
130918037,0.03125
125252627,0.03125
112645091,0.0625
89180026,0.0
22497225,0.03125
15400265,0.0
110371539,0.03125
132511122,0.0
56243419,0.0
63310687,0.0625
3918821,0.0
1232019,0.0
42497307,0.0
105765177,0.0
49712659,0.0
44058040,0.21875
67433277,0.03125
108023715,0.0625
5338185,0.03125
79279728,0.0
49264305,0.0
96820266,0.03125
22087572,0.0
84638820,0.0
143372768,0.03125
20738030,0.09375
11023839,0.03125
64747891,0.0
54002610,0.0
137613239,0.0
35085874,0.0
58301121,0.0
28069989,0.0
13529623,0.03125
1863356,0.03125
61445424,0.5
124362321,0.28125
89154075,0.0
98848758,0.0
104875162,0.0
114114196,0.03125
89527658,0.0
47450355,0.03125
38894693,0.0
12374054,0.0625
98092746,0.0
67510256,0.0
47100166,0.0
20551168,0.125
22834563,0.03125
39843120,0.0
38876347,0.0
119459738,0.0
64191639,0.03125
57628734,0.0
25125843,0.0625
116499427,0.0625
141255606,0.0
22191375,0.0625
73808025,0.03125
85746340,0.71875
29026629,0.15625
103380240,0.0
40383847,0.09375
141536755,0.09375
46674996,0.0
18550518,1.0
75036330,0.03125
52656453,0.0625
45587798,0.0
104284216,0.0
102390866,0.0625
95930695,0.0625
96705928,0.09375
95158597,0.0
23514097,0.09375
41482995,0.0
72554117,0.03125
110254559,0.46875
1814133,0.0625
99155126,0.0625
28033370,0.03125
108031246,0.5
25675596,0.09375
119548415,0.125
43826579,0.21875
137109564,0.09375
54283883,0.0625
35766284,0.0
104299365,0.3125
51382266,0.0625
66464796,0.0
75591904,0.03125
73912789,0.0
54640039,0.21875
142789888,0.0
81065606,0.21875
4707782,0.03125
56058264,1.0
65924623,0.0
49761994,0.03125
84057304,0.09375
27732510,0.0
57731335,0.03125
106731565,0.03125
114828918,0.0
142603419,0.09375
145353202,0.0
34290648,0.0
179497,0.03125
48236622,0.125
137696187,0.0
6788513,0.09375
25131361,0.09375
119757281,0.1875
30806636,0.03125
94597706,0.0
118629728,0.0
103058636,0.0
136606993,0.03125
123217490,0.0
111760994,0.0
73510877,0.03125
63732646,0.15625
136632601,0.03125
910740,0.0625
16570799,0.03125
123333114,0.03125
55103585,0.0625
3496417,0.0625
40417576,0.21875
98399505,0.25
58101996,0.03125
124814040,0.03125
28835726,0.09375
132950245,0.03125
99533799,0.09375
23212450,0.03125
106559590,0.0625
67844826,0.0
44817968,0.0
67066343,0.03125
79417340,0.0625
84817088,0.0
49774049,0.03125
89055012,0.03125
70141793,0.03125
86799917,0.0
2729041,0.09375
136368745,0.0
36999902,0.0
49349703,0.0
86773561,0.03125
23420874,0.0625
145461499,0.09375
118295215,0.0625
137736200,0.0
98754111,0.03125
89752653,0.0
31457450,0.03125
40799763,0.0
107412329,0.0
120881407,0.0
118306859,0.09375
113460239,0.5
10838457,0.0
63285415,0.03125
141675410,0.0
18351993,0.09375
2680871,0.09375
140942777,0.0
79246852,0.28125
96383357,0.0625
10018196,0.0625
16254817,0.0
53411384,0.0
128851092,0.0
127233083,0.0
125825990,0.0
88487469,0.03125
92720396,0.03125
12331634,0.09375
42509520,0.25
126526667,0.03125
13344092,0.03125
86124565,0.09375
94903990,0.03125
5815395,0.03125
140705036,0.0
21790573,0.09375
49766376,0.375
6283872,0.03125
146193719,0.0625
129331827,0.1875
30963274,0.09375
140043438,0.0
37883806,0.03125
34750763,0.125
19504955,0.0
131556434,0.0625
2275177,0.0625
53478123,0.0
31122777,0.0625
140187459,0.03125
30150517,0.09375
97176216,0.0
98981992,0.09375
16383716,0.0
114603547,0.0
28733614,0.09375
43626048,0.03125
105307009,0.03125
18686057,0.0625
105313393,0.375
88621575,0.0625
116627624,0.4375
88502770,0.03125
103417970,0.0
4812531,0.03125
50356022,0.0625
33798600,0.0
81575176,0.0625
26701302,1.0
72412302,0.5625
59048358,0.15625
60426840,0.0625
124705674,0.0
81473869,0.0
94010725,0.03125
138294517,0.0625
99064440,0.03125
15140655,0.0625
100254528,0.03125
87023793,1.0
3786646,0.0
136703794,0.03125
26606890,0.59375
62049547,0.125
78596519,0.0
6863579,0.375
15462955,0.03125
97517896,0.03125
64945974,0.03125
8003357,0.0
21689663,0.0
29453942,0.0
131353233,0.0625
113636019,0.03125
145660736,0.09375
48749434,0.1875
21479057,0.09375
98272184,0.03125
93506023,0.0
11609740,0.0
55668322,0.09375
91016520,0.09375
27017358,0.0
70491625,0.0625
39756917,0.03125
97078413,0.03125
104330160,0.125
122796534,0.125
52515435,0.03125
50414466,0.09375
105052953,0.0625
44599132,0.0
62178316,0.03125
22482231,0.0625
13992967,0.03125
24366921,0.90625
1278814,0.09375
701399,0.03125
22952831,0.0
108804580,0.0
90554282,0.0
59057913,0.03125
83626179,0.0
106066946,0.0
145531652,0.0625
120735373,0.03125
53462274,0.0
20615466,0.09375
119659163,0.0
50975039,0.0625
49785270,0.0
127157980,0.1875
92835314,0.03125
33186079,0.03125
91911793,0.09375
118346573,0.03125
134576068,0.0
11222609,0.125
117168417,0.0
94529559,0.1875
44309961,0.1875
94273820,0.0
38399266,0.09375
120864104,0.25
32321896,0.0
95863854,0.0
71578219,0.03125
99545097,0.03125
87921775,0.09375
122696686,0.03125
137818068,0.0625
17737468,0.03125
1949296,0.03125
53152796,0.03125
66640488,0.0
107916709,0.0625
129556331,0.21875
141537910,0.0625
33567964,0.0625
6400514,0.03125
18163178,0.3125
20339636,0.03125
102676147,0.0
143415448,0.5
113974113,0.09375
39462806,0.125
16385924,0.0
55625462,0.03125
141855859,0.3125
56270165,0.0
115292630,0.03125
13199526,0.03125
25990950,0.0
95821331,0.0
113329454,0.0
63891995,0.09375
55897108,0.03125
137361518,0.0
55058750,0.0625
75250190,0.0625
117676963,0.0
95855540,0.03125
44676549,0.03125
16014179,0.0
124550026,0.03125
36054033,0.3125
101816849,0.0
129262636,0.0
46978101,0.03125
99804450,0.0
19001929,0.0
73779184,0.03125
31347365,0.03125
2324263,0.0
65514439,0.0
32878482,0.0
4945959,0.0
75797144,0.09375
2770847,0.59375
140330823,0.15625
17216887,0.125
87514278,0.875
52207218,0.0625
64085705,0.0
44299473,0.09375
36081472,0.03125
48877794,0.0625
46458657,0.0
131822623,0.15625
14652101,0.03125
93987767,0.03125
47753686,0.03125
69105966,0.0
127462942,0.0
72532283,0.03125
66421159,0.0
4026933,0.0625
17537683,0.09375
3693653,0.03125
127057909,0.1875
83172668,0.0
99386721,0.03125
118304539,0.03125
46012246,0.1875
43678166,0.0625
48923218,0.21875
59434929,0.03125
121457437,0.0
13766462,0.15625
129988194,0.09375
144725586,0.0
107554040,0.0625
32151365,0.0
94139277,0.40625
57472950,0.0
98434430,0.09375
38712744,0.0
99443867,0.03125
86869720,0.1875
33293433,0.09375
42275215,0.0625
24443355,0.03125
105951281,0.0
47132968,0.0
34595259,0.09375
30214138,0.0625
70770163,0.0
74034228,0.03125
131202912,0.0
85862719,0.0625
88621843,0.0
131397628,0.03125
9010804,0.0
32802329,0.0
104236070,0.09375
138742083,0.0
67021013,0.1875
49331496,0.0
72391309,0.03125
111861619,0.0
99540169,0.28125
15432444,0.0
144435656,0.0
11756191,0.03125
124462606,0.03125
85575540,0.09375
79097254,0.40625
59387348,0.03125
112200001,0.03125
120836700,0.03125
30485138,0.03125
141796815,0.0
73801773,0.03125
10003599,0.0
63510823,0.71875
6599964,0.0
